carrier_1,timestep_2,scenario,parameter,value
electricity,h6566,base,dem,2.002229008
electricity,h6567,base,dem,1.982144194
electricity,h6568,base,dem,1.982144194
electricity,h6569,base,dem,1.984817006
electricity,h6570,base,dem,1.964730466
electricity,h6571,base,dem,1.964730466
electricity,h6572,base,dem,1.971785187
electricity,h6573,base,dem,1.994189861
electricity,h6574,base,dem,2.011503917
electricity,h6575,base,dem,2.136544218
electricity,h6576,base,dem,2.124092527
electricity,h6577,base,dem,2.06683494
electricity,h6578,base,dem,1.959765625
electricity,h6579,base,dem,1.821636981
electricity,h6580,base,dem,1.665821805
electricity,h6581,base,dem,1.54519448
electricity,h6582,base,dem,1.485231288
electricity,h6583,base,dem,1.465747312
electricity,h6584,base,dem,1.465747312
electricity,h6585,base,dem,1.49222118
electricity,h6586,base,dem,1.582847708
electricity,h6587,base,dem,1.648915499
electricity,h6588,base,dem,1.770258328
electricity,h6589,base,dem,1.901781854
electricity,h6590,base,dem,1.951477729
electricity,h6591,base,dem,1.931244917
electricity,h6592,base,dem,1.931244917
electricity,h6593,base,dem,1.933917729
electricity,h6594,base,dem,1.933483658
electricity,h6595,base,dem,1.931760322
electricity,h6596,base,dem,1.931760322
electricity,h6597,base,dem,1.946102117
electricity,h6598,base,dem,1.958872242
electricity,h6599,base,dem,2.093256706
electricity,h6600,base,dem,2.092771721
electricity,h6601,base,dem,2.035514133
electricity,h6602,base,dem,1.957611453
electricity,h6603,base,dem,1.820623647
electricity,h6604,base,dem,1.665821805
electricity,h6605,base,dem,1.54519448
electricity,h6606,base,dem,1.487361836
electricity,h6607,base,dem,1.462647549
electricity,h6608,base,dem,1.462732875
electricity,h6609,base,dem,1.489206742
electricity,h6610,base,dem,1.579801341
electricity,h6611,base,dem,1.648915499
electricity,h6612,base,dem,1.770258328
electricity,h6613,base,dem,1.874924292
electricity,h6614,base,dem,1.954321623
electricity,h6615,base,dem,1.931244917
electricity,h6616,base,dem,1.930810847
electricity,h6617,base,dem,1.933483658
electricity,h6618,base,dem,1.933483658
electricity,h6619,base,dem,1.931760322
electricity,h6620,base,dem,1.931760322
electricity,h6621,base,dem,1.939015682
electricity,h6622,base,dem,1.958872242
electricity,h6623,base,dem,2.009740884
electricity,h6624,base,dem,2.009255899
electricity,h6625,base,dem,1.983291934
electricity,h6626,base,dem,1.934764295
electricity,h6627,base,dem,1.828630216
electricity,h6628,base,dem,1.665821805
electricity,h6629,base,dem,1.54519448
electricity,h6630,base,dem,1.485231288
electricity,h6631,base,dem,1.465747312
electricity,h6632,base,dem,1.465747312
electricity,h6633,base,dem,1.49222118
electricity,h6634,base,dem,1.574314299
electricity,h6635,base,dem,1.644287105
electricity,h6636,base,dem,1.76549035
electricity,h6637,base,dem,1.874924292
electricity,h6638,base,dem,1.956915474
electricity,h6639,base,dem,1.931244917
electricity,h6640,base,dem,1.931244917
electricity,h6641,base,dem,1.933917729
electricity,h6642,base,dem,1.933917729
electricity,h6643,base,dem,1.933917729
electricity,h6644,base,dem,1.933917729
electricity,h6645,base,dem,1.958524037
electricity,h6646,base,dem,1.994974294
electricity,h6647,base,dem,2.102291711
electricity,h6648,base,dem,2.111775674
electricity,h6649,base,dem,2.054518302
electricity,h6650,base,dem,1.957611453
electricity,h6651,base,dem,1.821910108
electricity,h6652,base,dem,1.636471358
electricity,h6653,base,dem,1.518940021
electricity,h6654,base,dem,1.430591283
electricity,h6655,base,dem,1.402189448
electricity,h6656,base,dem,1.394324081
electricity,h6657,base,dem,1.404353004
electricity,h6658,base,dem,1.42284015
electricity,h6659,base,dem,1.414427988
electricity,h6660,base,dem,1.458392495
electricity,h6661,base,dem,1.541221399
electricity,h6662,base,dem,1.650376387
electricity,h6663,base,dem,1.660213625
electricity,h6664,base,dem,1.644407057
electricity,h6665,base,dem,1.626776833
electricity,h6666,base,dem,1.609673772
electricity,h6667,base,dem,1.607950327
electricity,h6668,base,dem,1.607950327
electricity,h6669,base,dem,1.666435587
electricity,h6670,base,dem,1.734652048
electricity,h6671,base,dem,1.874720201
electricity,h6672,base,dem,1.892042886
electricity,h6673,base,dem,1.861919009
electricity,h6674,base,dem,1.83930895
electricity,h6675,base,dem,1.72824347
electricity,h6676,base,dem,1.636471358
electricity,h6677,base,dem,1.520988587
electricity,h6678,base,dem,1.405073686
electricity,h6679,base,dem,1.404436064
electricity,h6680,base,dem,1.415618122
electricity,h6681,base,dem,1.430761718
electricity,h6682,base,dem,1.451175429
electricity,h6683,base,dem,1.488495769
electricity,h6684,base,dem,1.582203506
electricity,h6685,base,dem,1.629364104
electricity,h6686,base,dem,1.609598047
electricity,h6687,base,dem,1.60992813
electricity,h6688,base,dem,1.612600942
electricity,h6689,base,dem,1.610072677
electricity,h6690,base,dem,1.608349232
electricity,h6691,base,dem,1.608349232
electricity,h6692,base,dem,1.647061207
electricity,h6693,base,dem,1.67653495
electricity,h6694,base,dem,1.678093029
electricity,h6695,base,dem,1.738952192
electricity,h6696,base,dem,1.742885253
electricity,h6697,base,dem,1.733042514
electricity,h6698,base,dem,1.689604415
electricity,h6699,base,dem,1.665821805
electricity,h6700,base,dem,1.54519448
electricity,h6701,base,dem,1.485231288
electricity,h6702,base,dem,1.465747312
electricity,h6703,base,dem,1.462647549
electricity,h6704,base,dem,1.489121417
electricity,h6705,base,dem,1.578728894
electricity,h6706,base,dem,1.660959225
electricity,h6707,base,dem,1.76549035
electricity,h6708,base,dem,1.874924292
electricity,h6709,base,dem,1.932973
electricity,h6710,base,dem,1.930810847
electricity,h6711,base,dem,1.928318394
electricity,h6712,base,dem,1.935785828
electricity,h6713,base,dem,1.935785828
electricity,h6714,base,dem,1.933832295
electricity,h6715,base,dem,1.933832295
electricity,h6716,base,dem,1.934344032
electricity,h6717,base,dem,1.946765736
electricity,h6718,base,dem,1.944621489
electricity,h6719,base,dem,1.953384661
electricity,h6720,base,dem,1.935049936
electricity,h6721,base,dem,1.902408149
electricity,h6722,base,dem,1.828630216
electricity,h6723,base,dem,1.665821805
electricity,h6724,base,dem,1.54519448
electricity,h6725,base,dem,1.485231288
electricity,h6726,base,dem,1.465747312
electricity,h6727,base,dem,1.465747312
electricity,h6728,base,dem,1.49222118
electricity,h6729,base,dem,1.578942693
electricity,h6730,base,dem,1.648915499
electricity,h6731,base,dem,1.76549035
electricity,h6732,base,dem,1.865069687
electricity,h6733,base,dem,1.932973
electricity,h6734,base,dem,1.930810847
electricity,h6735,base,dem,1.929677776
electricity,h6736,base,dem,1.935785828
electricity,h6737,base,dem,1.935785828
electricity,h6738,base,dem,1.937929212
electricity,h6739,base,dem,1.937929212
electricity,h6740,base,dem,1.938557233
electricity,h6741,base,dem,1.949621712
electricity,h6742,base,dem,1.945893928
electricity,h6743,base,dem,1.953368265
electricity,h6744,base,dem,1.934837
electricity,h6745,base,dem,1.90435262
electricity,h6746,base,dem,1.82914821
electricity,h6747,base,dem,1.666254904
electricity,h6748,base,dem,1.54519448
electricity,h6749,base,dem,1.485231288
electricity,h6750,base,dem,1.465747312
electricity,h6751,base,dem,1.465747312
electricity,h6752,base,dem,1.49222118
electricity,h6753,base,dem,1.574314299
electricity,h6754,base,dem,1.644287105
electricity,h6755,base,dem,1.76549035
electricity,h6756,base,dem,1.865069687
electricity,h6757,base,dem,1.926507898
electricity,h6758,base,dem,1.924779815
electricity,h6759,base,dem,1.938642882
electricity,h6760,base,dem,1.939652549
electricity,h6761,base,dem,1.938385503
electricity,h6762,base,dem,1.904583031
electricity,h6763,base,dem,1.904583031
electricity,h6764,base,dem,1.917061906
electricity,h6765,base,dem,1.953861664
electricity,h6766,base,dem,1.947230441
electricity,h6767,base,dem,1.952091727
electricity,h6768,base,dem,1.934837
electricity,h6769,base,dem,1.902926143
electricity,h6770,base,dem,1.82914821
electricity,h6771,base,dem,1.66893311
electricity,h6772,base,dem,1.54519448
electricity,h6773,base,dem,1.485231288
electricity,h6774,base,dem,1.465747312
electricity,h6775,base,dem,1.465747312
electricity,h6776,base,dem,1.49222118
electricity,h6777,base,dem,1.574314299
electricity,h6778,base,dem,1.644287105
electricity,h6779,base,dem,1.76549035
electricity,h6780,base,dem,1.868180884
electricity,h6781,base,dem,1.926507898
electricity,h6782,base,dem,1.924779815
electricity,h6783,base,dem,1.933461437
electricity,h6784,base,dem,1.935555632
electricity,h6785,base,dem,1.939477367
electricity,h6786,base,dem,1.934036818
electricity,h6787,base,dem,1.937929212
electricity,h6788,base,dem,1.938557233
electricity,h6789,base,dem,1.947230441
electricity,h6790,base,dem,1.946765736
electricity,h6791,base,dem,1.952091727
electricity,h6792,base,dem,1.934837
electricity,h6793,base,dem,1.902926143
electricity,h6794,base,dem,1.82914821
electricity,h6795,base,dem,1.665821805
electricity,h6796,base,dem,1.54519448
electricity,h6797,base,dem,1.485231288
electricity,h6798,base,dem,1.465747312
electricity,h6799,base,dem,1.465747312
electricity,h6800,base,dem,1.49222118
electricity,h6801,base,dem,1.574314299
electricity,h6802,base,dem,1.644287105
electricity,h6803,base,dem,1.76549035
electricity,h6804,base,dem,1.874924292
electricity,h6805,base,dem,1.960459231
electricity,h6806,base,dem,1.94690079
electricity,h6807,base,dem,1.930810847
electricity,h6808,base,dem,1.933483658
electricity,h6809,base,dem,1.933483658
electricity,h6810,base,dem,1.92572929
electricity,h6811,base,dem,1.92572929
electricity,h6812,base,dem,1.926953403
electricity,h6813,base,dem,1.945754559
electricity,h6814,base,dem,1.945754559
electricity,h6815,base,dem,1.957399165
electricity,h6816,base,dem,1.935049936
electricity,h6817,base,dem,1.909494585
electricity,h6818,base,dem,1.828630216
electricity,h6819,base,dem,1.636471358
electricity,h6820,base,dem,1.518940021
electricity,h6821,base,dem,1.430591283
electricity,h6822,base,dem,1.402189448
electricity,h6823,base,dem,1.394324081
electricity,h6824,base,dem,1.404353004
electricity,h6825,base,dem,1.42284015
electricity,h6826,base,dem,1.414427988
electricity,h6827,base,dem,1.454044457
electricity,h6828,base,dem,1.492727199
electricity,h6829,base,dem,1.599789395
electricity,h6830,base,dem,1.609598047
electricity,h6831,base,dem,1.60992813
electricity,h6832,base,dem,1.612600942
electricity,h6833,base,dem,1.610072677
electricity,h6834,base,dem,1.608349232
electricity,h6835,base,dem,1.608349232
electricity,h6836,base,dem,1.647061207
electricity,h6837,base,dem,1.67653495
electricity,h6838,base,dem,1.678093029
electricity,h6839,base,dem,1.686208332
electricity,h6840,base,dem,1.679538276
electricity,h6841,base,dem,1.676045434
electricity,h6842,base,dem,1.647112662
electricity,h6843,base,dem,1.636471358
electricity,h6844,base,dem,1.518940021
electricity,h6845,base,dem,1.430591283
electricity,h6846,base,dem,1.402189448
electricity,h6847,base,dem,1.394324081
electricity,h6848,base,dem,1.404353004
electricity,h6849,base,dem,1.42284015
electricity,h6850,base,dem,1.414427988
electricity,h6851,base,dem,1.454044457
electricity,h6852,base,dem,1.492727199
electricity,h6853,base,dem,1.599789395
electricity,h6854,base,dem,1.609598047
electricity,h6855,base,dem,1.60992813
electricity,h6856,base,dem,1.612600942
electricity,h6857,base,dem,1.610072677
electricity,h6858,base,dem,1.608349232
electricity,h6859,base,dem,1.608349232
electricity,h6860,base,dem,1.647061207
electricity,h6861,base,dem,1.67653495
electricity,h6862,base,dem,1.678093029
electricity,h6863,base,dem,1.705868892
electricity,h6864,base,dem,1.696823746
electricity,h6865,base,dem,1.712234538
electricity,h6866,base,dem,1.670560658
electricity,h6867,base,dem,1.665821805
electricity,h6868,base,dem,1.54519448
electricity,h6869,base,dem,1.485231288
electricity,h6870,base,dem,1.465747312
electricity,h6871,base,dem,1.465747312
electricity,h6872,base,dem,1.49222118
electricity,h6873,base,dem,1.574314299
electricity,h6874,base,dem,1.644287105
electricity,h6875,base,dem,1.76549035
electricity,h6876,base,dem,1.865069687
electricity,h6877,base,dem,1.93253893
electricity,h6878,base,dem,1.930810847
electricity,h6879,base,dem,1.926455257
electricity,h6880,base,dem,1.930991206
electricity,h6881,base,dem,1.932350588
electricity,h6882,base,dem,1.934062491
electricity,h6883,base,dem,1.934410912
electricity,h6884,base,dem,1.931952547
electricity,h6885,base,dem,1.946765736
electricity,h6886,base,dem,1.946765736
electricity,h6887,base,dem,1.953384661
electricity,h6888,base,dem,1.933410522
electricity,h6889,base,dem,1.902926143
electricity,h6890,base,dem,1.82914821
electricity,h6891,base,dem,1.665821805
electricity,h6892,base,dem,1.54519448
electricity,h6893,base,dem,1.485231288
electricity,h6894,base,dem,1.465747312
electricity,h6895,base,dem,1.465747312
electricity,h6896,base,dem,1.49222118
electricity,h6897,base,dem,1.574314299
electricity,h6898,base,dem,1.644287105
electricity,h6899,base,dem,1.766682533
electricity,h6900,base,dem,1.872494404
electricity,h6901,base,dem,1.934841099
electricity,h6902,base,dem,1.933113016
electricity,h6903,base,dem,1.939081483
electricity,h6904,base,dem,1.918627752
electricity,h6905,base,dem,1.918627752
electricity,h6906,base,dem,1.904583031
electricity,h6907,base,dem,1.904583031
electricity,h6908,base,dem,1.917061906
electricity,h6909,base,dem,1.953861664
electricity,h6910,base,dem,1.947230441
electricity,h6911,base,dem,1.952091727
electricity,h6912,base,dem,1.933410522
electricity,h6913,base,dem,1.902926143
electricity,h6914,base,dem,1.82914821
electricity,h6915,base,dem,1.665821805
electricity,h6916,base,dem,1.54519448
electricity,h6917,base,dem,1.485231288
electricity,h6918,base,dem,1.465747312
electricity,h6919,base,dem,1.465747312
electricity,h6920,base,dem,1.49222118
electricity,h6921,base,dem,1.574314299
electricity,h6922,base,dem,1.644287105
electricity,h6923,base,dem,1.76549035
electricity,h6924,base,dem,1.867821676
electricity,h6925,base,dem,1.930046477
electricity,h6926,base,dem,1.933113016
electricity,h6927,base,dem,1.939081483
electricity,h6928,base,dem,1.92670077
electricity,h6929,base,dem,1.926038015
electricity,h6930,base,dem,1.903338423
electricity,h6931,base,dem,1.904583031
electricity,h6932,base,dem,1.917061906
electricity,h6933,base,dem,1.953861664
electricity,h6934,base,dem,1.947230441
electricity,h6935,base,dem,1.95376717
electricity,h6936,base,dem,1.936512442
electricity,h6937,base,dem,1.905629158
electricity,h6938,base,dem,1.840336092
electricity,h6939,base,dem,1.688980924
electricity,h6940,base,dem,1.556341911
electricity,h6941,base,dem,1.492969476
electricity,h6942,base,dem,1.465747312
electricity,h6943,base,dem,1.465747312
electricity,h6944,base,dem,1.49222118
electricity,h6945,base,dem,1.574314299
electricity,h6946,base,dem,1.644287105
electricity,h6947,base,dem,1.773228538
electricity,h6948,base,dem,1.868955825
electricity,h6949,base,dem,1.92818334
electricity,h6950,base,dem,1.929677776
electricity,h6951,base,dem,1.939081483
electricity,h6952,base,dem,1.936090238
electricity,h6953,base,dem,1.932827591
electricity,h6954,base,dem,1.904583031
electricity,h6955,base,dem,1.921689329
electricity,h6956,base,dem,1.936819657
electricity,h6957,base,dem,1.953861664
electricity,h6958,base,dem,1.95115196
electricity,h6959,base,dem,1.953368265
electricity,h6960,base,dem,1.936113538
electricity,h6961,base,dem,1.90435262
electricity,h6962,base,dem,1.830574687
electricity,h6963,base,dem,1.681916818
electricity,h6964,base,dem,1.548305785
electricity,h6965,base,dem,1.488342593
electricity,h6966,base,dem,1.465747312
electricity,h6967,base,dem,1.465747312
electricity,h6968,base,dem,1.49222118
electricity,h6969,base,dem,1.574314299
electricity,h6970,base,dem,1.644287105
electricity,h6971,base,dem,1.773228538
electricity,h6972,base,dem,1.868180884
electricity,h6973,base,dem,1.93253893
electricity,h6974,base,dem,1.930810847
electricity,h6975,base,dem,1.926056353
electricity,h6976,base,dem,1.928729164
electricity,h6977,base,dem,1.928729164
electricity,h6978,base,dem,1.927404732
electricity,h6979,base,dem,1.927404732
electricity,h6980,base,dem,1.928628845
electricity,h6981,base,dem,1.941000065
electricity,h6982,base,dem,1.939723527
electricity,h6983,base,dem,1.955241757
electricity,h6984,base,dem,1.935049936
electricity,h6985,base,dem,1.902408149
electricity,h6986,base,dem,1.828630216
electricity,h6987,base,dem,1.636471358
electricity,h6988,base,dem,1.518940021
electricity,h6989,base,dem,1.430591283
electricity,h6990,base,dem,1.402189448
electricity,h6991,base,dem,1.394324081
electricity,h6992,base,dem,1.404353004
electricity,h6993,base,dem,1.42284015
electricity,h6994,base,dem,1.414427988
electricity,h6995,base,dem,1.458392495
electricity,h6996,base,dem,1.518811547
electricity,h6997,base,dem,1.599789395
electricity,h6998,base,dem,1.609598047
electricity,h6999,base,dem,1.616034779
electricity,h7000,base,dem,1.616081056
electricity,h7001,base,dem,1.614841841
electricity,h7002,base,dem,1.627364511
electricity,h7003,base,dem,1.627364511
electricity,h7004,base,dem,1.665480611
electricity,h7005,base,dem,1.69375354
electricity,h7006,base,dem,1.682574611
electricity,h7007,base,dem,1.686607237
electricity,h7008,base,dem,1.679937181
electricity,h7009,base,dem,1.679869654
electricity,h7010,base,dem,1.692598033
electricity,h7011,base,dem,1.681439707
electricity,h7012,base,dem,1.548054231
electricity,h7013,base,dem,1.442691641
electricity,h7014,base,dem,1.410533652
electricity,h7015,base,dem,1.401230912
electricity,h7016,base,dem,1.411259836
electricity,h7017,base,dem,1.429800377
electricity,h7018,base,dem,1.421388107
electricity,h7019,base,dem,1.464615644
electricity,h7020,base,dem,1.498458999
electricity,h7021,base,dem,1.6001883
electricity,h7022,base,dem,1.609996952
electricity,h7023,base,dem,1.610853658
electricity,h7024,base,dem,1.612947637
electricity,h7025,base,dem,1.61241163
electricity,h7026,base,dem,1.608297023
electricity,h7027,base,dem,1.608875855
electricity,h7028,base,dem,1.647061207
electricity,h7029,base,dem,1.67653495
electricity,h7030,base,dem,1.678093029
electricity,h7031,base,dem,1.686208332
electricity,h7032,base,dem,1.679538276
electricity,h7033,base,dem,1.676045434
electricity,h7034,base,dem,1.647112662
electricity,h7035,base,dem,1.666254904
electricity,h7036,base,dem,1.54519448
electricity,h7037,base,dem,1.485231288
electricity,h7038,base,dem,1.465747312
electricity,h7039,base,dem,1.465747312
electricity,h7040,base,dem,1.49222118
electricity,h7041,base,dem,1.574314299
electricity,h7042,base,dem,1.644287105
electricity,h7043,base,dem,1.76549035
electricity,h7044,base,dem,1.865069687
electricity,h7045,base,dem,1.93253893
electricity,h7046,base,dem,1.931244917
electricity,h7047,base,dem,1.931244917
electricity,h7048,base,dem,1.933917729
electricity,h7049,base,dem,1.933917729
electricity,h7050,base,dem,1.933917729
electricity,h7051,base,dem,1.933917729
electricity,h7052,base,dem,1.939015682
electricity,h7053,base,dem,1.998453545
electricity,h7054,base,dem,2.009740884
electricity,h7055,base,dem,2.124092527
electricity,h7056,base,dem,2.0944696
electricity,h7057,base,dem,1.976011764
electricity,h7058,base,dem,1.86763506
electricity,h7059,base,dem,1.667596812
electricity,h7060,base,dem,1.545345498
electricity,h7061,base,dem,1.48709162
electricity,h7062,base,dem,1.463039227
electricity,h7063,base,dem,1.491364473
electricity,h7064,base,dem,1.516771287
electricity,h7065,base,dem,1.60708758
electricity,h7066,base,dem,1.68403852
electricity,h7067,base,dem,1.790180042
electricity,h7068,base,dem,1.901781854
electricity,h7069,base,dem,1.954321623
electricity,h7070,base,dem,1.969112376
electricity,h7071,base,dem,1.930810847
electricity,h7072,base,dem,1.927452627
electricity,h7073,base,dem,1.927452627
electricity,h7074,base,dem,1.929267869
electricity,h7075,base,dem,1.930627251
electricity,h7076,base,dem,1.931851364
electricity,h7077,base,dem,1.941000065
electricity,h7078,base,dem,1.939723527
electricity,h7079,base,dem,1.953384661
electricity,h7080,base,dem,1.933410522
electricity,h7081,base,dem,1.902408149
electricity,h7082,base,dem,1.828630216
electricity,h7083,base,dem,1.665821805
electricity,h7084,base,dem,1.54519448
electricity,h7085,base,dem,1.485231288
electricity,h7086,base,dem,1.465747312
electricity,h7087,base,dem,1.465747312
electricity,h7088,base,dem,1.49222118
electricity,h7089,base,dem,1.574314299
electricity,h7090,base,dem,1.644287105
electricity,h7091,base,dem,1.76549035
electricity,h7092,base,dem,1.865069687
electricity,h7093,base,dem,1.926507898
electricity,h7094,base,dem,1.926056353
electricity,h7095,base,dem,1.936251612
electricity,h7096,base,dem,1.939652549
electricity,h7097,base,dem,1.939652549
electricity,h7098,base,dem,1.934410912
electricity,h7099,base,dem,1.934410912
electricity,h7100,base,dem,1.933995611
electricity,h7101,base,dem,1.941000065
electricity,h7102,base,dem,1.939723527
electricity,h7103,base,dem,1.957399165
electricity,h7104,base,dem,1.935049936
electricity,h7105,base,dem,1.902408149
electricity,h7106,base,dem,1.828630216
electricity,h7107,base,dem,1.665821805
electricity,h7108,base,dem,1.54519448
electricity,h7109,base,dem,1.485231288
electricity,h7110,base,dem,1.465747312
electricity,h7111,base,dem,1.465747312
electricity,h7112,base,dem,1.49222118
electricity,h7113,base,dem,1.574314299
electricity,h7114,base,dem,1.648915499
electricity,h7115,base,dem,1.76549035
electricity,h7116,base,dem,1.874924292
electricity,h7117,base,dem,1.954321623
electricity,h7118,base,dem,1.982144194
electricity,h7119,base,dem,1.938331352
electricity,h7120,base,dem,1.941004164
electricity,h7121,base,dem,1.941004164
electricity,h7122,base,dem,1.941004164
electricity,h7123,base,dem,1.944081058
electricity,h7124,base,dem,1.958524037
electricity,h7125,base,dem,2.011503917
electricity,h7126,base,dem,2.047816316
electricity,h7127,base,dem,2.165868129
electricity,h7128,base,dem,2.112889974
electricity,h7129,base,dem,2.005933276
electricity,h7130,base,dem,1.872038544
electricity,h7131,base,dem,1.669536752
electricity,h7132,base,dem,1.542940313
electricity,h7133,base,dem,1.484686435
electricity,h7134,base,dem,1.473471585
electricity,h7135,base,dem,1.493390278
electricity,h7136,base,dem,1.540690137
electricity,h7137,base,dem,1.601184159
electricity,h7138,base,dem,1.696249013
electricity,h7139,base,dem,1.774886722
electricity,h7140,base,dem,1.901781854
electricity,h7141,base,dem,1.94845779
electricity,h7142,base,dem,1.979625205
electricity,h7143,base,dem,1.930810847
electricity,h7144,base,dem,1.927452627
electricity,h7145,base,dem,1.927452627
electricity,h7146,base,dem,1.927404732
electricity,h7147,base,dem,1.927404732
electricity,h7148,base,dem,1.92822994
electricity,h7149,base,dem,1.939723527
electricity,h7150,base,dem,1.939723527
electricity,h7151,base,dem,1.955241757
electricity,h7152,base,dem,1.935049936
electricity,h7153,base,dem,1.902408149
electricity,h7154,base,dem,1.828630216
electricity,h7155,base,dem,1.636471358
electricity,h7156,base,dem,1.518940021
electricity,h7157,base,dem,1.430591283
electricity,h7158,base,dem,1.402189448
electricity,h7159,base,dem,1.394324081
electricity,h7160,base,dem,1.404353004
electricity,h7161,base,dem,1.42284015
electricity,h7162,base,dem,1.414427988
electricity,h7163,base,dem,1.454044457
electricity,h7164,base,dem,1.518811547
electricity,h7165,base,dem,1.632659004
electricity,h7166,base,dem,1.612495876
electricity,h7167,base,dem,1.60992813
electricity,h7168,base,dem,1.612600942
electricity,h7169,base,dem,1.609673772
electricity,h7170,base,dem,1.607950327
electricity,h7171,base,dem,1.607950327
electricity,h7172,base,dem,1.646662303
electricity,h7173,base,dem,1.676933854
electricity,h7174,base,dem,1.678093029
electricity,h7175,base,dem,1.69459083
electricity,h7176,base,dem,1.733263433
electricity,h7177,base,dem,1.731201707
electricity,h7178,base,dem,1.67694874
electricity,h7179,base,dem,1.636471358
electricity,h7180,base,dem,1.518940021
electricity,h7181,base,dem,1.430591283
electricity,h7182,base,dem,1.402189448
electricity,h7183,base,dem,1.394324081
electricity,h7184,base,dem,1.404353004
electricity,h7185,base,dem,1.42284015
electricity,h7186,base,dem,1.414427988
electricity,h7187,base,dem,1.454044457
electricity,h7188,base,dem,1.492727199
electricity,h7189,base,dem,1.599789395
electricity,h7190,base,dem,1.609598047
electricity,h7191,base,dem,1.60992813
electricity,h7192,base,dem,1.612600942
electricity,h7193,base,dem,1.609673772
electricity,h7194,base,dem,1.607950327
electricity,h7195,base,dem,1.607950327
electricity,h7196,base,dem,1.646662303
electricity,h7197,base,dem,1.67653495
electricity,h7198,base,dem,1.679997157
electricity,h7199,base,dem,1.789707354
electricity,h7200,base,dem,1.835693999
electricity,h7201,base,dem,1.802181806
electricity,h7202,base,dem,1.712221701
electricity,h7203,base,dem,1.665821805
electricity,h7204,base,dem,1.545345498
electricity,h7205,base,dem,1.48709162
electricity,h7206,base,dem,1.463039227
electricity,h7207,base,dem,1.472318451
electricity,h7208,base,dem,1.516771287
electricity,h7209,base,dem,1.60708758
electricity,h7210,base,dem,1.68403852
electricity,h7211,base,dem,1.774886722
electricity,h7212,base,dem,1.874924292
electricity,h7213,base,dem,1.960459231
electricity,h7214,base,dem,1.931244917
electricity,h7215,base,dem,1.924779815
electricity,h7216,base,dem,1.929128069
electricity,h7217,base,dem,1.930991206
electricity,h7218,base,dem,1.934062491
electricity,h7219,base,dem,1.934062491
electricity,h7220,base,dem,1.933995611
electricity,h7221,base,dem,1.944621489
electricity,h7222,base,dem,1.943262107
electricity,h7223,base,dem,1.953384661
electricity,h7224,base,dem,1.933410522
electricity,h7225,base,dem,1.902408149
electricity,h7226,base,dem,1.828630216
electricity,h7227,base,dem,1.665821805
electricity,h7228,base,dem,1.54519448
electricity,h7229,base,dem,1.485231288
electricity,h7230,base,dem,1.465747312
electricity,h7231,base,dem,1.465747312
electricity,h7232,base,dem,1.49222118
electricity,h7233,base,dem,1.578942693
electricity,h7234,base,dem,1.648915499
electricity,h7235,base,dem,1.76549035
electricity,h7236,base,dem,1.865069687
electricity,h7237,base,dem,1.93253893
electricity,h7238,base,dem,1.924779815
electricity,h7239,base,dem,1.933113016
electricity,h7240,base,dem,1.933742763
electricity,h7241,base,dem,1.936134249
electricity,h7242,base,dem,1.937929212
electricity,h7243,base,dem,1.937929212
electricity,h7244,base,dem,1.938382051
electricity,h7245,base,dem,1.946765736
electricity,h7246,base,dem,1.946765736
electricity,h7247,base,dem,1.952091727
electricity,h7248,base,dem,1.934837
electricity,h7249,base,dem,1.902926143
electricity,h7250,base,dem,1.82914821
electricity,h7251,base,dem,1.665821805
electricity,h7252,base,dem,1.54519448
electricity,h7253,base,dem,1.485231288
electricity,h7254,base,dem,1.465747312
electricity,h7255,base,dem,1.465747312
electricity,h7256,base,dem,1.49222118
electricity,h7257,base,dem,1.574314299
electricity,h7258,base,dem,1.644287105
electricity,h7259,base,dem,1.76549035
electricity,h7260,base,dem,1.865069687
electricity,h7261,base,dem,1.93253893
electricity,h7262,base,dem,1.926056353
electricity,h7263,base,dem,1.933461437
electricity,h7264,base,dem,1.937946902
electricity,h7265,base,dem,1.939477367
electricity,h7266,base,dem,1.937929212
electricity,h7267,base,dem,1.932999752
electricity,h7268,base,dem,1.938557233
electricity,h7269,base,dem,1.947114157
electricity,h7270,base,dem,1.946765736
electricity,h7271,base,dem,1.95376717
electricity,h7272,base,dem,1.936113538
electricity,h7273,base,dem,1.90435262
electricity,h7274,base,dem,1.830574687
electricity,h7275,base,dem,1.666254904
electricity,h7276,base,dem,1.54519448
electricity,h7277,base,dem,1.485231288
electricity,h7278,base,dem,1.465747312
electricity,h7279,base,dem,1.465747312
electricity,h7280,base,dem,1.49222118
electricity,h7281,base,dem,1.574314299
electricity,h7282,base,dem,1.644287105
electricity,h7283,base,dem,1.768601655
electricity,h7284,base,dem,1.867821676
electricity,h7285,base,dem,1.927784436
electricity,h7286,base,dem,1.928318394
electricity,h7287,base,dem,1.933113016
electricity,h7288,base,dem,1.935785828
electricity,h7289,base,dem,1.933742763
electricity,h7290,base,dem,1.934410912
electricity,h7291,base,dem,1.934410912
electricity,h7292,base,dem,1.933995611
electricity,h7293,base,dem,1.946765736
electricity,h7294,base,dem,1.944621489
electricity,h7295,base,dem,1.955630306
electricity,h7296,base,dem,1.938375579
electricity,h7297,base,dem,1.906028063
electricity,h7298,base,dem,1.84161263
electricity,h7299,base,dem,1.70902054
electricity,h7300,base,dem,1.59271558
electricity,h7301,base,dem,1.523143081
