carrier_1,timestep_2,scenario,parameter,value
electricity,h6249,highDemLowWind,dem,1.745946492
electricity,h6250,highDemLowWind,dem,1.859168447
electricity,h6251,highDemLowWind,dem,1.934594267
electricity,h6252,highDemLowWind,dem,2.129498689
electricity,h6253,highDemLowWind,dem,2.341721871
electricity,h6254,highDemLowWind,dem,2.460043604
electricity,h6255,highDemLowWind,dem,2.359810337
electricity,h6256,highDemLowWind,dem,2.357716266
electricity,h6257,highDemLowWind,dem,2.361478589
electricity,h6258,highDemLowWind,dem,2.311101695
electricity,h6259,highDemLowWind,dem,2.272357985
electricity,h6260,highDemLowWind,dem,2.272357985
electricity,h6261,highDemLowWind,dem,2.342503491
electricity,h6262,highDemLowWind,dem,2.390363389
electricity,h6263,highDemLowWind,dem,2.637101164
electricity,h6264,highDemLowWind,dem,2.626826238
electricity,h6265,highDemLowWind,dem,2.523204601
electricity,h6266,highDemLowWind,dem,2.399399011
electricity,h6267,highDemLowWind,dem,2.215991151
electricity,h6268,highDemLowWind,dem,1.91221066
electricity,h6269,highDemLowWind,dem,1.744681707
electricity,h6270,highDemLowWind,dem,1.66699942
electricity,h6271,highDemLowWind,dem,1.667092277
electricity,h6272,highDemLowWind,dem,1.679077092
electricity,h6273,highDemLowWind,dem,1.713963995
electricity,h6274,highDemLowWind,dem,1.848552335
electricity,h6275,highDemLowWind,dem,1.929487903
electricity,h6276,highDemLowWind,dem,2.095435137
electricity,h6277,highDemLowWind,dem,2.240729816
electricity,h6278,highDemLowWind,dem,2.328408258
electricity,h6279,highDemLowWind,dem,2.258106867
electricity,h6280,highDemLowWind,dem,2.247507575
electricity,h6281,highDemLowWind,dem,2.24848058
electricity,h6282,highDemLowWind,dem,2.244201388
electricity,h6283,highDemLowWind,dem,2.241795975
electricity,h6284,highDemLowWind,dem,2.241795975
electricity,h6285,highDemLowWind,dem,2.250274347
electricity,h6286,highDemLowWind,dem,2.282140727
electricity,h6287,highDemLowWind,dem,2.418613345
electricity,h6288,highDemLowWind,dem,2.53242946
electricity,h6289,highDemLowWind,dem,2.434356228
electricity,h6290,highDemLowWind,dem,2.333110549
electricity,h6291,highDemLowWind,dem,2.139297623
electricity,h6292,highDemLowWind,dem,1.913455619
electricity,h6293,highDemLowWind,dem,1.750552503
electricity,h6294,highDemLowWind,dem,1.67019504
electricity,h6295,highDemLowWind,dem,1.645086522
electricity,h6296,highDemLowWind,dem,1.645086522
electricity,h6297,highDemLowWind,dem,1.680239699
electricity,h6298,highDemLowWind,dem,1.814295119
electricity,h6299,highDemLowWind,dem,1.931431842
electricity,h6300,highDemLowWind,dem,2.095435137
electricity,h6301,highDemLowWind,dem,2.257216065
electricity,h6302,highDemLowWind,dem,2.363216295
electricity,h6303,highDemLowWind,dem,2.258713429
electricity,h6304,highDemLowWind,dem,2.258106867
electricity,h6305,highDemLowWind,dem,2.261842238
electricity,h6306,highDemLowWind,dem,2.261842238
electricity,h6307,highDemLowWind,dem,2.259433682
electricity,h6308,highDemLowWind,dem,2.259433682
electricity,h6309,highDemLowWind,dem,2.298269035
electricity,h6310,highDemLowWind,dem,2.350541202
electricity,h6311,highDemLowWind,dem,2.53462115
electricity,h6312,highDemLowWind,dem,2.555539176
electricity,h6313,highDemLowWind,dem,2.465923778
electricity,h6314,highDemLowWind,dem,2.358986459
electricity,h6315,highDemLowWind,dem,2.175707964
electricity,h6316,highDemLowWind,dem,1.851063965
electricity,h6317,highDemLowWind,dem,1.693341792
electricity,h6318,highDemLowWind,dem,1.584630656
electricity,h6319,highDemLowWind,dem,1.544004671
electricity,h6320,highDemLowWind,dem,1.535795609
electricity,h6321,highDemLowWind,dem,1.546950447
electricity,h6322,highDemLowWind,dem,1.564110864
electricity,h6323,highDemLowWind,dem,1.581215504
electricity,h6324,highDemLowWind,dem,1.645790018
electricity,h6325,highDemLowWind,dem,1.751993407
electricity,h6326,highDemLowWind,dem,1.899686783
electricity,h6327,highDemLowWind,dem,1.819742011
electricity,h6328,highDemLowWind,dem,1.820186965
electricity,h6329,highDemLowWind,dem,1.839009367
electricity,h6330,highDemLowWind,dem,1.884355188
electricity,h6331,highDemLowWind,dem,1.907072875
electricity,h6332,highDemLowWind,dem,1.935536067
electricity,h6333,highDemLowWind,dem,2.06103681
electricity,h6334,highDemLowWind,dem,2.195696882
electricity,h6335,highDemLowWind,dem,2.252113553
electricity,h6336,highDemLowWind,dem,2.235239584
electricity,h6337,highDemLowWind,dem,2.199241375
electricity,h6338,highDemLowWind,dem,2.167539736
electricity,h6339,highDemLowWind,dem,1.986851304
electricity,h6340,highDemLowWind,dem,1.851303405
electricity,h6341,highDemLowWind,dem,1.693577705
electricity,h6342,highDemLowWind,dem,1.576362194
electricity,h6343,highDemLowWind,dem,1.544751427
electricity,h6344,highDemLowWind,dem,1.535394175
electricity,h6345,highDemLowWind,dem,1.548946856
electricity,h6346,highDemLowWind,dem,1.569660097
electricity,h6347,highDemLowWind,dem,1.587394616
electricity,h6348,highDemLowWind,dem,1.660651483
electricity,h6349,highDemLowWind,dem,1.796443429
electricity,h6350,highDemLowWind,dem,1.977422645
electricity,h6351,highDemLowWind,dem,2.025759387
electricity,h6352,highDemLowWind,dem,2.021384129
electricity,h6353,highDemLowWind,dem,2.046414989
electricity,h6354,highDemLowWind,dem,2.043645876
electricity,h6355,highDemLowWind,dem,2.045114199
electricity,h6356,highDemLowWind,dem,2.076310017
electricity,h6357,highDemLowWind,dem,2.193100415
electricity,h6358,highDemLowWind,dem,2.249937508
electricity,h6359,highDemLowWind,dem,2.265509261
electricity,h6360,highDemLowWind,dem,2.248618553
electricity,h6361,highDemLowWind,dem,2.189099606
electricity,h6362,highDemLowWind,dem,2.166724152
electricity,h6363,highDemLowWind,dem,2.021411356
electricity,h6364,highDemLowWind,dem,1.91221066
electricity,h6365,highDemLowWind,dem,1.744681707
electricity,h6366,highDemLowWind,dem,1.66699942
electricity,h6367,highDemLowWind,dem,1.658924273
electricity,h6368,highDemLowWind,dem,1.658924273
electricity,h6369,highDemLowWind,dem,1.69270491
electricity,h6370,highDemLowWind,dem,1.819606493
electricity,h6371,highDemLowWind,dem,1.934594267
electricity,h6372,highDemLowWind,dem,2.124310037
electricity,h6373,highDemLowWind,dem,2.341721871
electricity,h6374,highDemLowWind,dem,2.460043604
electricity,h6375,highDemLowWind,dem,2.477741038
electricity,h6376,highDemLowWind,dem,2.48047994
electricity,h6377,highDemLowWind,dem,2.484274206
electricity,h6378,highDemLowWind,dem,2.466797515
electricity,h6379,highDemLowWind,dem,2.484274206
electricity,h6380,highDemLowWind,dem,2.527819708
electricity,h6381,highDemLowWind,dem,2.605900664
electricity,h6382,highDemLowWind,dem,2.644741481
electricity,h6383,highDemLowWind,dem,2.724519557
electricity,h6384,highDemLowWind,dem,2.693534999
electricity,h6385,highDemLowWind,dem,2.54997858
electricity,h6386,highDemLowWind,dem,2.439796153
electricity,h6387,highDemLowWind,dem,2.221534514
electricity,h6388,highDemLowWind,dem,1.941662786
electricity,h6389,highDemLowWind,dem,1.779779283
electricity,h6390,highDemLowWind,dem,1.699401843
electricity,h6391,highDemLowWind,dem,1.680112427
electricity,h6392,highDemLowWind,dem,1.680112427
electricity,h6393,highDemLowWind,dem,1.711260728
electricity,h6394,highDemLowWind,dem,1.827663015
electricity,h6395,highDemLowWind,dem,1.934177085
electricity,h6396,highDemLowWind,dem,2.12579353
electricity,h6397,highDemLowWind,dem,2.332172147
electricity,h6398,highDemLowWind,dem,2.460547571
electricity,h6399,highDemLowWind,dem,2.444566338
electricity,h6400,highDemLowWind,dem,2.440040153
electricity,h6401,highDemLowWind,dem,2.443824045
electricity,h6402,highDemLowWind,dem,2.440843946
electricity,h6403,highDemLowWind,dem,2.443824045
electricity,h6404,highDemLowWind,dem,2.470268195
electricity,h6405,highDemLowWind,dem,2.544239489
electricity,h6406,highDemLowWind,dem,2.592417834
electricity,h6407,highDemLowWind,dem,2.664780137
electricity,h6408,highDemLowWind,dem,2.67369787
electricity,h6409,highDemLowWind,dem,2.557942254
electricity,h6410,highDemLowWind,dem,2.439141741
electricity,h6411,highDemLowWind,dem,2.221534514
electricity,h6412,highDemLowWind,dem,1.931081444
electricity,h6413,highDemLowWind,dem,1.781454689
electricity,h6414,highDemLowWind,dem,1.717325502
electricity,h6415,highDemLowWind,dem,1.710538826
electricity,h6416,highDemLowWind,dem,1.710538826
electricity,h6417,highDemLowWind,dem,1.745946492
electricity,h6418,highDemLowWind,dem,1.859168447
electricity,h6419,highDemLowWind,dem,1.934594267
electricity,h6420,highDemLowWind,dem,2.129074778
electricity,h6421,highDemLowWind,dem,2.332172147
electricity,h6422,highDemLowWind,dem,2.438491938
electricity,h6423,highDemLowWind,dem,2.355000448
electricity,h6424,highDemLowWind,dem,2.335046658
electricity,h6425,highDemLowWind,dem,2.338802932
electricity,h6426,highDemLowWind,dem,2.283447231
electricity,h6427,highDemLowWind,dem,2.291120855
electricity,h6428,highDemLowWind,dem,2.320098265
electricity,h6429,highDemLowWind,dem,2.383042561
electricity,h6430,highDemLowWind,dem,2.418613345
electricity,h6431,highDemLowWind,dem,2.625156236
electricity,h6432,highDemLowWind,dem,2.616327524
electricity,h6433,highDemLowWind,dem,2.517764476
electricity,h6434,highDemLowWind,dem,2.396661239
electricity,h6435,highDemLowWind,dem,2.186353015
electricity,h6436,highDemLowWind,dem,1.922710607
electricity,h6437,highDemLowWind,dem,1.759555281
electricity,h6438,highDemLowWind,dem,1.689053492
electricity,h6439,highDemLowWind,dem,1.695303113
electricity,h6440,highDemLowWind,dem,1.695303113
electricity,h6441,highDemLowWind,dem,1.743223617
electricity,h6442,highDemLowWind,dem,1.861733123
electricity,h6443,highDemLowWind,dem,1.934594267
electricity,h6444,highDemLowWind,dem,2.12579353
electricity,h6445,highDemLowWind,dem,2.274436816
electricity,h6446,highDemLowWind,dem,2.347114329
electricity,h6447,highDemLowWind,dem,2.355000448
electricity,h6448,highDemLowWind,dem,2.258106867
electricity,h6449,highDemLowWind,dem,2.261842238
electricity,h6450,highDemLowWind,dem,2.261842238
electricity,h6451,highDemLowWind,dem,2.251008011
electricity,h6452,highDemLowWind,dem,2.259433682
electricity,h6453,highDemLowWind,dem,2.264276556
electricity,h6454,highDemLowWind,dem,2.29058598
electricity,h6455,highDemLowWind,dem,2.409812836
electricity,h6456,highDemLowWind,dem,2.407639521
electricity,h6457,highDemLowWind,dem,2.345583991
electricity,h6458,highDemLowWind,dem,2.284353946
electricity,h6459,highDemLowWind,dem,2.137369557
electricity,h6460,highDemLowWind,dem,1.913455619
electricity,h6461,highDemLowWind,dem,1.750679928
electricity,h6462,highDemLowWind,dem,1.670680556
electricity,h6463,highDemLowWind,dem,1.645401231
electricity,h6464,highDemLowWind,dem,1.644567368
electricity,h6465,highDemLowWind,dem,1.679832205
electricity,h6466,highDemLowWind,dem,1.813882377
electricity,h6467,highDemLowWind,dem,1.912361672
electricity,h6468,highDemLowWind,dem,2.072042586
electricity,h6469,highDemLowWind,dem,2.203301109
electricity,h6470,highDemLowWind,dem,2.267600623
electricity,h6471,highDemLowWind,dem,2.258106867
electricity,h6472,highDemLowWind,dem,2.247507575
electricity,h6473,highDemLowWind,dem,2.24848058
electricity,h6474,highDemLowWind,dem,2.244201388
electricity,h6475,highDemLowWind,dem,2.246074402
electricity,h6476,highDemLowWind,dem,2.246074402
electricity,h6477,highDemLowWind,dem,2.264276556
electricity,h6478,highDemLowWind,dem,2.282140727
electricity,h6479,highDemLowWind,dem,2.316177482
electricity,h6480,highDemLowWind,dem,2.366888925
electricity,h6481,highDemLowWind,dem,2.305011631
electricity,h6482,highDemLowWind,dem,2.261708049
electricity,h6483,highDemLowWind,dem,2.121765731
electricity,h6484,highDemLowWind,dem,1.851303405
electricity,h6485,highDemLowWind,dem,1.693577705
electricity,h6486,highDemLowWind,dem,1.57659531
electricity,h6487,highDemLowWind,dem,1.539288827
electricity,h6488,highDemLowWind,dem,1.531083957
electricity,h6489,highDemLowWind,dem,1.544228494
electricity,h6490,highDemLowWind,dem,1.566747572
electricity,h6491,highDemLowWind,dem,1.572644905
electricity,h6492,highDemLowWind,dem,1.622563794
electricity,h6493,highDemLowWind,dem,1.70566084
electricity,h6494,highDemLowWind,dem,1.846955195
electricity,h6495,highDemLowWind,dem,1.815836498
electricity,h6496,highDemLowWind,dem,1.816281293
electricity,h6497,highDemLowWind,dem,1.819883639
electricity,h6498,highDemLowWind,dem,1.815938538
electricity,h6499,highDemLowWind,dem,1.813616428
electricity,h6500,highDemLowWind,dem,1.813616428
electricity,h6501,highDemLowWind,dem,1.87567186
electricity,h6502,highDemLowWind,dem,1.922156064
electricity,h6503,highDemLowWind,dem,1.989381051
electricity,h6504,highDemLowWind,dem,2.016700554
electricity,h6505,highDemLowWind,dem,2.005257052
electricity,h6506,highDemLowWind,dem,1.998950329
electricity,h6507,highDemLowWind,dem,1.914143623
electricity,h6508,highDemLowWind,dem,1.851303405
electricity,h6509,highDemLowWind,dem,1.693577705
electricity,h6510,highDemLowWind,dem,1.57659531
electricity,h6511,highDemLowWind,dem,1.539288827
electricity,h6512,highDemLowWind,dem,1.531083957
electricity,h6513,highDemLowWind,dem,1.544228494
electricity,h6514,highDemLowWind,dem,1.566747572
electricity,h6515,highDemLowWind,dem,1.572644905
electricity,h6516,highDemLowWind,dem,1.622563794
electricity,h6517,highDemLowWind,dem,1.751993407
electricity,h6518,highDemLowWind,dem,1.920314331
electricity,h6519,highDemLowWind,dem,1.965611194
electricity,h6520,highDemLowWind,dem,1.984169704
electricity,h6521,highDemLowWind,dem,2.012842408
electricity,h6522,highDemLowWind,dem,2.008830428
electricity,h6523,highDemLowWind,dem,2.008830428
electricity,h6524,highDemLowWind,dem,2.039933457
electricity,h6525,highDemLowWind,dem,2.139092972
electricity,h6526,highDemLowWind,dem,2.195696882
electricity,h6527,highDemLowWind,dem,2.252113553
electricity,h6528,highDemLowWind,dem,2.235239584
electricity,h6529,highDemLowWind,dem,2.199241375
electricity,h6530,highDemLowWind,dem,2.162992705
electricity,h6531,highDemLowWind,dem,1.986851304
electricity,h6532,highDemLowWind,dem,1.913455619
electricity,h6533,highDemLowWind,dem,1.75007634
electricity,h6534,highDemLowWind,dem,1.67019504
electricity,h6535,highDemLowWind,dem,1.644680461
electricity,h6536,highDemLowWind,dem,1.644680461
electricity,h6537,highDemLowWind,dem,1.680239699
electricity,h6538,highDemLowWind,dem,1.814295119
electricity,h6539,highDemLowWind,dem,1.929487903
electricity,h6540,highDemLowWind,dem,2.12628538
electricity,h6541,highDemLowWind,dem,2.312396119
electricity,h6542,highDemLowWind,dem,2.400192638
electricity,h6543,highDemLowWind,dem,2.359810337
electricity,h6544,highDemLowWind,dem,2.357716266
electricity,h6545,highDemLowWind,dem,2.36629068
electricity,h6546,highDemLowWind,dem,2.361478589
electricity,h6547,highDemLowWind,dem,2.361478589
electricity,h6548,highDemLowWind,dem,2.370507499
electricity,h6549,highDemLowWind,dem,2.417710154
electricity,h6550,highDemLowWind,dem,2.53462115
electricity,h6551,highDemLowWind,dem,2.635854791
electricity,h6552,highDemLowWind,dem,2.629565339
electricity,h6553,highDemLowWind,dem,2.525346123
electricity,h6554,highDemLowWind,dem,2.396661239
electricity,h6555,highDemLowWind,dem,2.183657365
electricity,h6556,highDemLowWind,dem,1.886754317
electricity,h6557,highDemLowWind,dem,1.71961364
electricity,h6558,highDemLowWind,dem,1.638935493
electricity,h6559,highDemLowWind,dem,1.622565649
electricity,h6560,highDemLowWind,dem,1.622565649
electricity,h6561,highDemLowWind,dem,1.657753115
electricity,h6562,highDemLowWind,dem,1.769984791
electricity,h6563,highDemLowWind,dem,1.87658105
electricity,h6564,highDemLowWind,dem,2.051522219
electricity,h6565,highDemLowWind,dem,2.243451532
electricity,h6566,highDemLowWind,dem,2.346478994
electricity,h6567,highDemLowWind,dem,2.318261727
electricity,h6568,highDemLowWind,dem,2.318261727
electricity,h6569,highDemLowWind,dem,2.32201349
electricity,h6570,highDemLowWind,dem,2.293843304
electricity,h6571,highDemLowWind,dem,2.293843304
electricity,h6572,highDemLowWind,dem,2.303730602
electricity,h6573,highDemLowWind,dem,2.335177924
electricity,h6574,highDemLowWind,dem,2.359528519
electricity,h6575,highDemLowWind,dem,2.536614287
electricity,h6576,highDemLowWind,dem,2.518884703
electricity,h6577,highDemLowWind,dem,2.437626292
electricity,h6578,highDemLowWind,dem,2.286889259
electricity,h6579,highDemLowWind,dem,2.094856955
electricity,h6580,highDemLowWind,dem,1.881717495
electricity,h6581,highDemLowWind,dem,1.719411984
electricity,h6582,highDemLowWind,dem,1.639657271
electricity,h6583,highDemLowWind,dem,1.613879479
electricity,h6584,highDemLowWind,dem,1.613879479
electricity,h6585,highDemLowWind,dem,1.648921617
electricity,h6586,highDemLowWind,dem,1.769811977
electricity,h6587,highDemLowWind,dem,1.858823918
electricity,h6588,highDemLowWind,dem,2.024156778
electricity,h6589,highDemLowWind,dem,2.205936521
electricity,h6590,highDemLowWind,dem,2.2752886
electricity,h6591,highDemLowWind,dem,2.247009954
electricity,h6592,highDemLowWind,dem,2.247009954
electricity,h6593,highDemLowWind,dem,2.250742261
electricity,h6594,highDemLowWind,dem,2.250136055
electricity,h6595,highDemLowWind,dem,2.247729583
electricity,h6596,highDemLowWind,dem,2.247729583
electricity,h6597,highDemLowWind,dem,2.267769562
electricity,h6598,highDemLowWind,dem,2.285638308
electricity,h6599,highDemLowWind,dem,2.475068148
electricity,h6600,highDemLowWind,dem,2.474380028
electricity,h6601,highDemLowWind,dem,2.393366006
electricity,h6602,highDemLowWind,dem,2.283873095
electricity,h6603,highDemLowWind,dem,2.093458649
electricity,h6604,highDemLowWind,dem,1.881717495
electricity,h6605,highDemLowWind,dem,1.719411984
electricity,h6606,highDemLowWind,dem,1.64248016
electricity,h6607,highDemLowWind,dem,1.609784706
electricity,h6608,highDemLowWind,dem,1.609897398
electricity,h6609,highDemLowWind,dem,1.644925239
electricity,h6610,highDemLowWind,dem,1.765725323
electricity,h6611,highDemLowWind,dem,1.858823918
electricity,h6612,highDemLowWind,dem,2.024156778
electricity,h6613,highDemLowWind,dem,2.168605999
electricity,h6614,highDemLowWind,dem,2.279268121
electricity,h6615,highDemLowWind,dem,2.247009954
electricity,h6616,highDemLowWind,dem,2.246403917
electricity,h6617,highDemLowWind,dem,2.250136055
electricity,h6618,highDemLowWind,dem,2.250136055
electricity,h6619,highDemLowWind,dem,2.247729583
electricity,h6620,highDemLowWind,dem,2.247729583
electricity,h6621,highDemLowWind,dem,2.257863888
electricity,h6622,highDemLowWind,dem,2.285638308
electricity,h6623,highDemLowWind,dem,2.357047055
electricity,h6624,highDemLowWind,dem,2.356364516
electricity,h6625,highDemLowWind,dem,2.319872659
electricity,h6626,highDemLowWind,dem,2.251924618
electricity,h6627,highDemLowWind,dem,2.104511202
electricity,h6628,highDemLowWind,dem,1.881717495
electricity,h6629,highDemLowWind,dem,1.719411984
electricity,h6630,highDemLowWind,dem,1.639657271
electricity,h6631,highDemLowWind,dem,1.613879479
electricity,h6632,highDemLowWind,dem,1.613879479
electricity,h6633,highDemLowWind,dem,1.648921617
electricity,h6634,highDemLowWind,dem,1.758368519
electricity,h6635,highDemLowWind,dem,1.852564565
electricity,h6636,highDemLowWind,dem,2.017616354
electricity,h6637,highDemLowWind,dem,2.168605999
electricity,h6638,highDemLowWind,dem,2.282898762
electricity,h6639,highDemLowWind,dem,2.247009954
electricity,h6640,highDemLowWind,dem,2.247009954
electricity,h6641,highDemLowWind,dem,2.250742261
electricity,h6642,highDemLowWind,dem,2.250742261
electricity,h6643,highDemLowWind,dem,2.250742261
electricity,h6644,highDemLowWind,dem,2.250742261
electricity,h6645,highDemLowWind,dem,2.285150768
electricity,h6646,highDemLowWind,dem,2.336280244
electricity,h6647,highDemLowWind,dem,2.48789327
electricity,h6648,highDemLowWind,dem,2.501367548
electricity,h6649,highDemLowWind,dem,2.420205196
electricity,h6650,highDemLowWind,dem,2.283873095
electricity,h6651,highDemLowWind,dem,2.095233871
electricity,h6652,highDemLowWind,dem,1.842002698
electricity,h6653,highDemLowWind,dem,1.684414308
electricity,h6654,highDemLowWind,dem,1.567540827
electricity,h6655,highDemLowWind,dem,1.530270497
electricity,h6656,highDemLowWind,dem,1.519975702
electricity,h6657,highDemLowWind,dem,1.533104353
electricity,h6658,highDemLowWind,dem,1.557354585
electricity,h6659,highDemLowWind,dem,1.546312197
electricity,h6660,highDemLowWind,dem,1.604166625
electricity,h6661,highDemLowWind,dem,1.714108104
electricity,h6662,highDemLowWind,dem,1.860800325
electricity,h6663,highDemLowWind,dem,1.874118036
electricity,h6664,highDemLowWind,dem,1.852726742
electricity,h6665,highDemLowWind,dem,1.828915946
electricity,h6666,highDemLowWind,dem,1.805866381
electricity,h6667,highDemLowWind,dem,1.803546424
electricity,h6668,highDemLowWind,dem,1.803546424
electricity,h6669,highDemLowWind,dem,1.882549522
electricity,h6670,highDemLowWind,dem,1.975399864
electricity,h6671,highDemLowWind,dem,2.168322731
electricity,h6672,highDemLowWind,dem,2.19238763
electricity,h6673,highDemLowWind,dem,2.15056768
electricity,h6674,highDemLowWind,dem,2.119267571
electricity,h6675,highDemLowWind,dem,1.966645494
electricity,h6676,highDemLowWind,dem,1.842002698
electricity,h6677,highDemLowWind,dem,1.687140761
electricity,h6678,highDemLowWind,dem,1.534048507
electricity,h6679,highDemLowWind,dem,1.533213164
electricity,h6680,highDemLowWind,dem,1.547873653
electricity,h6681,highDemLowWind,dem,1.567764931
electricity,h6682,highDemLowWind,dem,1.594645205
electricity,h6683,highDemLowWind,dem,1.643982905
electricity,h6684,highDemLowWind,dem,1.768947659
electricity,h6685,highDemLowWind,dem,1.832407012
electricity,h6686,highDemLowWind,dem,1.805764436
electricity,h6687,highDemLowWind,dem,1.806208819
electricity,h6688,highDemLowWind,dem,1.80980783
electricity,h6689,highDemLowWind,dem,1.806403424
electricity,h6690,highDemLowWind,dem,1.804083352
electricity,h6691,highDemLowWind,dem,1.804083352
electricity,h6692,highDemLowWind,dem,1.856315786
electricity,h6693,highDemLowWind,dem,1.896248741
electricity,h6694,highDemLowWind,dem,1.89836366
electricity,h6695,highDemLowWind,dem,1.98127766
electricity,h6696,highDemLowWind,dem,1.986656242
electricity,h6697,highDemLowWind,dem,1.973200568
electricity,h6698,highDemLowWind,dem,1.914001239
electricity,h6699,highDemLowWind,dem,1.881717495
electricity,h6700,highDemLowWind,dem,1.719411984
electricity,h6701,highDemLowWind,dem,1.639657271
electricity,h6702,highDemLowWind,dem,1.613879479
electricity,h6703,highDemLowWind,dem,1.609784706
electricity,h6704,highDemLowWind,dem,1.644812143
electricity,h6705,highDemLowWind,dem,1.764287027
electricity,h6706,highDemLowWind,dem,1.875128078
electricity,h6707,highDemLowWind,dem,2.017616354
electricity,h6708,highDemLowWind,dem,2.168605999
electricity,h6709,highDemLowWind,dem,2.249422926
electricity,h6710,highDemLowWind,dem,2.246403917
electricity,h6711,highDemLowWind,dem,2.24292455
electricity,h6712,highDemLowWind,dem,2.253351482
electricity,h6713,highDemLowWind,dem,2.253351482
electricity,h6714,highDemLowWind,dem,2.250622945
electricity,h6715,highDemLowWind,dem,2.250622945
electricity,h6716,highDemLowWind,dem,2.251337645
electricity,h6717,highDemLowWind,dem,2.268697562
electricity,h6718,highDemLowWind,dem,2.26569929
electricity,h6719,highDemLowWind,dem,2.277956883
electricity,h6720,highDemLowWind,dem,2.252323583
electricity,h6721,highDemLowWind,dem,2.206808301
electricity,h6722,highDemLowWind,dem,2.104511202
electricity,h6723,highDemLowWind,dem,1.881717495
electricity,h6724,highDemLowWind,dem,1.719411984
electricity,h6725,highDemLowWind,dem,1.639657271
electricity,h6726,highDemLowWind,dem,1.613879479
electricity,h6727,highDemLowWind,dem,1.613879479
electricity,h6728,highDemLowWind,dem,1.648921617
electricity,h6729,highDemLowWind,dem,1.764573745
electricity,h6730,highDemLowWind,dem,1.858823918
electricity,h6731,highDemLowWind,dem,2.017616354
electricity,h6732,highDemLowWind,dem,2.154935363
electricity,h6733,highDemLowWind,dem,2.249422926
electricity,h6734,highDemLowWind,dem,2.246403917
electricity,h6735,highDemLowWind,dem,2.244822083
electricity,h6736,highDemLowWind,dem,2.253351482
electricity,h6737,highDemLowWind,dem,2.253351482
electricity,h6738,highDemLowWind,dem,2.25634582
electricity,h6739,highDemLowWind,dem,2.25634582
electricity,h6740,highDemLowWind,dem,2.2572233
electricity,h6741,highDemLowWind,dem,2.272692062
electricity,h6742,highDemLowWind,dem,2.267478445
electricity,h6743,highDemLowWind,dem,2.277933938
electricity,h6744,highDemLowWind,dem,2.252026167
electricity,h6745,highDemLowWind,dem,2.209515299
electricity,h6746,highDemLowWind,dem,2.105226593
electricity,h6747,highDemLowWind,dem,1.882304587
electricity,h6748,highDemLowWind,dem,1.719411984
electricity,h6749,highDemLowWind,dem,1.639657271
electricity,h6750,highDemLowWind,dem,1.613879479
electricity,h6751,highDemLowWind,dem,1.613879479
electricity,h6752,highDemLowWind,dem,1.648921617
electricity,h6753,highDemLowWind,dem,1.758368519
electricity,h6754,highDemLowWind,dem,1.852564565
electricity,h6755,highDemLowWind,dem,2.017616354
electricity,h6756,highDemLowWind,dem,2.154935363
electricity,h6757,highDemLowWind,dem,2.240397732
electricity,h6758,highDemLowWind,dem,2.237986377
electricity,h6759,highDemLowWind,dem,2.257342975
electricity,h6760,highDemLowWind,dem,2.258753828
electricity,h6761,highDemLowWind,dem,2.256983351
electricity,h6762,highDemLowWind,dem,2.209836103
electricity,h6763,highDemLowWind,dem,2.209836103
electricity,h6764,highDemLowWind,dem,2.227222148
electricity,h6765,highDemLowWind,dem,2.278624413
electricity,h6766,highDemLowWind,dem,2.26934744
electricity,h6767,highDemLowWind,dem,2.276147683
electricity,h6768,highDemLowWind,dem,2.252026167
electricity,h6769,highDemLowWind,dem,2.207529373
electricity,h6770,highDemLowWind,dem,2.105226593
electricity,h6771,highDemLowWind,dem,1.88593573
electricity,h6772,highDemLowWind,dem,1.719411984
electricity,h6773,highDemLowWind,dem,1.639657271
electricity,h6774,highDemLowWind,dem,1.613879479
electricity,h6775,highDemLowWind,dem,1.613879479
electricity,h6776,highDemLowWind,dem,1.648921617
electricity,h6777,highDemLowWind,dem,1.758368519
electricity,h6778,highDemLowWind,dem,1.852564565
electricity,h6779,highDemLowWind,dem,2.017616354
electricity,h6780,highDemLowWind,dem,2.159249762
electricity,h6781,highDemLowWind,dem,2.240397732
electricity,h6782,highDemLowWind,dem,2.237986377
electricity,h6783,highDemLowWind,dem,2.250105023
electricity,h6784,highDemLowWind,dem,2.253029934
electricity,h6785,highDemLowWind,dem,2.258509028
electricity,h6786,highDemLowWind,dem,2.25090858
electricity,h6787,highDemLowWind,dem,2.25634582
electricity,h6788,highDemLowWind,dem,2.2572233
electricity,h6789,highDemLowWind,dem,2.26934744
electricity,h6790,highDemLowWind,dem,2.268697562
electricity,h6791,highDemLowWind,dem,2.276147683
electricity,h6792,highDemLowWind,dem,2.252026167
electricity,h6793,highDemLowWind,dem,2.207529373
electricity,h6794,highDemLowWind,dem,2.105226593
electricity,h6795,highDemLowWind,dem,1.881717495
electricity,h6796,highDemLowWind,dem,1.719411984
electricity,h6797,highDemLowWind,dem,1.639657271
electricity,h6798,highDemLowWind,dem,1.613879479
electricity,h6799,highDemLowWind,dem,1.613879479
electricity,h6800,highDemLowWind,dem,1.648921617
electricity,h6801,highDemLowWind,dem,1.758368519
electricity,h6802,highDemLowWind,dem,1.852564565
electricity,h6803,highDemLowWind,dem,2.017616354
electricity,h6804,highDemLowWind,dem,2.168605999
electricity,h6805,highDemLowWind,dem,2.287860552
electricity,h6806,highDemLowWind,dem,2.268886429
electricity,h6807,highDemLowWind,dem,2.246403917
