carrier_1,timestep_2,scenario,parameter,value
electricity,h7458,highDemLowHydro,dem,2.318402828
electricity,h7459,highDemLowHydro,dem,2.29366709
electricity,h7460,highDemLowHydro,dem,2.276060142
electricity,h7461,highDemLowHydro,dem,2.300265008
electricity,h7462,highDemLowHydro,dem,2.297259818
electricity,h7463,highDemLowHydro,dem,2.301089063
electricity,h7464,highDemLowHydro,dem,2.26666757
electricity,h7465,highDemLowHydro,dem,2.222536304
electricity,h7466,highDemLowHydro,dem,2.12011565
electricity,h7467,highDemLowHydro,dem,1.896876849
electricity,h7468,highDemLowHydro,dem,1.730644917
electricity,h7469,highDemLowHydro,dem,1.650801882
electricity,h7470,highDemLowHydro,dem,1.624421896
electricity,h7471,highDemLowHydro,dem,1.624421896
electricity,h7472,highDemLowHydro,dem,1.647312861
electricity,h7473,highDemLowHydro,dem,1.760201058
electricity,h7474,highDemLowHydro,dem,1.833455785
electricity,h7475,highDemLowHydro,dem,2.016912375
electricity,h7476,highDemLowHydro,dem,2.165978376
electricity,h7477,highDemLowHydro,dem,2.27286197
electricity,h7478,highDemLowHydro,dem,2.270444822
electricity,h7479,highDemLowHydro,dem,2.270444822
electricity,h7480,highDemLowHydro,dem,2.274183585
electricity,h7481,highDemLowHydro,dem,2.275969583
electricity,h7482,highDemLowHydro,dem,2.274116581
electricity,h7483,highDemLowHydro,dem,2.276723353
electricity,h7484,highDemLowHydro,dem,2.27747354
electricity,h7485,highDemLowHydro,dem,2.292185835
electricity,h7486,highDemLowHydro,dem,2.290397721
electricity,h7487,highDemLowHydro,dem,2.301089063
electricity,h7488,highDemLowHydro,dem,2.26666757
electricity,h7489,highDemLowHydro,dem,2.222536304
electricity,h7490,highDemLowHydro,dem,2.12011565
electricity,h7491,highDemLowHydro,dem,1.859693505
electricity,h7492,highDemLowHydro,dem,1.700660381
electricity,h7493,highDemLowHydro,dem,1.583594146
electricity,h7494,highDemLowHydro,dem,1.546259836
electricity,h7495,highDemLowHydro,dem,1.531286555
electricity,h7496,highDemLowHydro,dem,1.534310813
electricity,h7497,highDemLowHydro,dem,1.558564204
electricity,h7498,highDemLowHydro,dem,1.541913991
electricity,h7499,highDemLowHydro,dem,1.599099835
electricity,h7500,highDemLowHydro,dem,1.64767641
electricity,h7501,highDemLowHydro,dem,1.798352468
electricity,h7502,highDemLowHydro,dem,1.812093671
electricity,h7503,highDemLowHydro,dem,1.812320931
electricity,h7504,highDemLowHydro,dem,1.815921966
electricity,h7505,highDemLowHydro,dem,1.8119783
electricity,h7506,highDemLowHydro,dem,1.809657037
electricity,h7507,highDemLowHydro,dem,1.809657037
electricity,h7508,highDemLowHydro,dem,1.860169408
electricity,h7509,highDemLowHydro,dem,1.901695411
electricity,h7510,highDemLowHydro,dem,1.903811341
electricity,h7511,highDemLowHydro,dem,1.914296274
electricity,h7512,highDemLowHydro,dem,1.905232535
electricity,h7513,highDemLowHydro,dem,1.898955568
electricity,h7514,highDemLowHydro,dem,1.872958324
electricity,h7515,highDemLowHydro,dem,1.88567039
electricity,h7516,highDemLowHydro,dem,1.716472854
electricity,h7517,highDemLowHydro,dem,1.592695552
electricity,h7518,highDemLowHydro,dem,1.555345891
electricity,h7519,highDemLowHydro,dem,1.542221927
electricity,h7520,highDemLowHydro,dem,1.543364502
electricity,h7521,highDemLowHydro,dem,1.567711742
electricity,h7522,highDemLowHydro,dem,1.551045351
electricity,h7523,highDemLowHydro,dem,1.606636719
electricity,h7524,highDemLowHydro,dem,1.648724799
electricity,h7525,highDemLowHydro,dem,1.798352468
electricity,h7526,highDemLowHydro,dem,1.811556347
electricity,h7527,highDemLowHydro,dem,1.812538314
electricity,h7528,highDemLowHydro,dem,1.815921966
electricity,h7529,highDemLowHydro,dem,1.815962086
electricity,h7530,highDemLowHydro,dem,1.817961358
electricity,h7531,highDemLowHydro,dem,1.817961358
electricity,h7532,highDemLowHydro,dem,1.869452883
electricity,h7533,highDemLowHydro,dem,1.913419108
electricity,h7534,highDemLowHydro,dem,1.908380006
electricity,h7535,highDemLowHydro,dem,1.91483856
electricity,h7536,highDemLowHydro,dem,1.905774393
electricity,h7537,highDemLowHydro,dem,1.899497129
electricity,h7538,highDemLowHydro,dem,1.872958324
electricity,h7539,highDemLowHydro,dem,1.932638635
electricity,h7540,highDemLowHydro,dem,1.751601991
electricity,h7541,highDemLowHydro,dem,1.669367122
electricity,h7542,highDemLowHydro,dem,1.633591183
electricity,h7543,highDemLowHydro,dem,1.634641786
electricity,h7544,highDemLowHydro,dem,1.664537723
electricity,h7545,highDemLowHydro,dem,1.775226707
electricity,h7546,highDemLowHydro,dem,1.848583534
electricity,h7547,highDemLowHydro,dem,2.032465045
electricity,h7548,highDemLowHydro,dem,2.177570732
electricity,h7549,highDemLowHydro,dem,2.27286197
electricity,h7550,highDemLowHydro,dem,2.270444822
electricity,h7551,highDemLowHydro,dem,2.270444822
electricity,h7552,highDemLowHydro,dem,2.274183585
electricity,h7553,highDemLowHydro,dem,2.274183585
electricity,h7554,highDemLowHydro,dem,2.274116581
electricity,h7555,highDemLowHydro,dem,2.274116581
electricity,h7556,highDemLowHydro,dem,2.27430854
electricity,h7557,highDemLowHydro,dem,2.290397721
electricity,h7558,highDemLowHydro,dem,2.290397721
electricity,h7559,highDemLowHydro,dem,2.301089063
electricity,h7560,highDemLowHydro,dem,2.26666757
electricity,h7561,highDemLowHydro,dem,2.222536304
electricity,h7562,highDemLowHydro,dem,2.12011565
electricity,h7563,highDemLowHydro,dem,1.896289003
electricity,h7564,highDemLowHydro,dem,1.730065989
electricity,h7565,highDemLowHydro,dem,1.650227493
electricity,h7566,highDemLowHydro,dem,1.624421896
electricity,h7567,highDemLowHydro,dem,1.624421896
electricity,h7568,highDemLowHydro,dem,1.647312861
electricity,h7569,highDemLowHydro,dem,1.760201058
electricity,h7570,highDemLowHydro,dem,1.833455785
electricity,h7571,highDemLowHydro,dem,2.031222309
electricity,h7572,highDemLowHydro,dem,2.181473608
electricity,h7573,highDemLowHydro,dem,2.277812875
electricity,h7574,highDemLowHydro,dem,2.281141753
electricity,h7575,highDemLowHydro,dem,2.314359623
electricity,h7576,highDemLowHydro,dem,2.318522432
electricity,h7577,highDemLowHydro,dem,2.318522432
electricity,h7578,highDemLowHydro,dem,2.325564195
electricity,h7579,highDemLowHydro,dem,2.315938921
electricity,h7580,highDemLowHydro,dem,2.327387456
electricity,h7581,highDemLowHydro,dem,2.331146221
electricity,h7582,highDemLowHydro,dem,2.320839309
electricity,h7583,highDemLowHydro,dem,2.307956481
electricity,h7584,highDemLowHydro,dem,2.271616226
electricity,h7585,highDemLowHydro,dem,2.222536304
electricity,h7586,highDemLowHydro,dem,2.12011565
electricity,h7587,highDemLowHydro,dem,1.896289003
electricity,h7588,highDemLowHydro,dem,1.730065989
electricity,h7589,highDemLowHydro,dem,1.650227493
electricity,h7590,highDemLowHydro,dem,1.624421896
electricity,h7591,highDemLowHydro,dem,1.624421896
electricity,h7592,highDemLowHydro,dem,1.647312861
electricity,h7593,highDemLowHydro,dem,1.760201058
electricity,h7594,highDemLowHydro,dem,1.833455785
electricity,h7595,highDemLowHydro,dem,2.012646627
electricity,h7596,highDemLowHydro,dem,2.165377534
electricity,h7597,highDemLowHydro,dem,2.27286197
electricity,h7598,highDemLowHydro,dem,2.270444822
electricity,h7599,highDemLowHydro,dem,2.277296933
electricity,h7600,highDemLowHydro,dem,2.284883443
electricity,h7601,highDemLowHydro,dem,2.278005791
electricity,h7602,highDemLowHydro,dem,2.305910692
electricity,h7603,highDemLowHydro,dem,2.308010641
electricity,h7604,highDemLowHydro,dem,2.309663354
electricity,h7605,highDemLowHydro,dem,2.330373416
electricity,h7606,highDemLowHydro,dem,2.318642642
electricity,h7607,highDemLowHydro,dem,2.310963997
electricity,h7608,highDemLowHydro,dem,2.273517781
electricity,h7609,highDemLowHydro,dem,2.227468786
electricity,h7610,highDemLowHydro,dem,2.158652822
electricity,h7611,highDemLowHydro,dem,1.978245656
electricity,h7612,highDemLowHydro,dem,1.751601991
electricity,h7613,highDemLowHydro,dem,1.66745741
electricity,h7614,highDemLowHydro,dem,1.628538118
electricity,h7615,highDemLowHydro,dem,1.624421896
electricity,h7616,highDemLowHydro,dem,1.647312861
electricity,h7617,highDemLowHydro,dem,1.760201058
electricity,h7618,highDemLowHydro,dem,1.833455785
electricity,h7619,highDemLowHydro,dem,2.063039643
electricity,h7620,highDemLowHydro,dem,2.215175563
electricity,h7621,highDemLowHydro,dem,2.302089485
electricity,h7622,highDemLowHydro,dem,2.320327509
electricity,h7623,highDemLowHydro,dem,2.498031565
electricity,h7624,highDemLowHydro,dem,2.523851971
electricity,h7625,highDemLowHydro,dem,2.564895075
electricity,h7626,highDemLowHydro,dem,2.668264739
electricity,h7627,highDemLowHydro,dem,2.651140382
electricity,h7628,highDemLowHydro,dem,2.654010973
electricity,h7629,highDemLowHydro,dem,2.626637342
electricity,h7630,highDemLowHydro,dem,2.576316906
electricity,h7631,highDemLowHydro,dem,2.38852104
electricity,h7632,highDemLowHydro,dem,2.336416677
electricity,h7633,highDemLowHydro,dem,2.333931098
electricity,h7634,highDemLowHydro,dem,2.339033999
electricity,h7635,highDemLowHydro,dem,2.209838207
electricity,h7636,highDemLowHydro,dem,2.054063424
electricity,h7637,highDemLowHydro,dem,1.90313348
electricity,h7638,highDemLowHydro,dem,1.819029394
electricity,h7639,highDemLowHydro,dem,1.778459455
electricity,h7640,highDemLowHydro,dem,1.757771141
electricity,h7641,highDemLowHydro,dem,1.8479743
electricity,h7642,highDemLowHydro,dem,1.892988253
electricity,h7643,highDemLowHydro,dem,2.036861476
electricity,h7644,highDemLowHydro,dem,2.180919409
electricity,h7645,highDemLowHydro,dem,2.27286197
electricity,h7646,highDemLowHydro,dem,2.270444822
electricity,h7647,highDemLowHydro,dem,2.272230331
electricity,h7648,highDemLowHydro,dem,2.274183585
electricity,h7649,highDemLowHydro,dem,2.274183585
electricity,h7650,highDemLowHydro,dem,2.274116581
electricity,h7651,highDemLowHydro,dem,2.27862562
electricity,h7652,highDemLowHydro,dem,2.282377193
electricity,h7653,highDemLowHydro,dem,2.300265008
electricity,h7654,highDemLowHydro,dem,2.297259818
electricity,h7655,highDemLowHydro,dem,2.301089063
electricity,h7656,highDemLowHydro,dem,2.26666757
electricity,h7657,highDemLowHydro,dem,2.222536304
electricity,h7658,highDemLowHydro,dem,2.119399419
electricity,h7659,highDemLowHydro,dem,1.859693505
electricity,h7660,highDemLowHydro,dem,1.700660381
electricity,h7661,highDemLowHydro,dem,1.583594146
electricity,h7662,highDemLowHydro,dem,1.546259836
electricity,h7663,highDemLowHydro,dem,1.531286555
electricity,h7664,highDemLowHydro,dem,1.534310813
electricity,h7665,highDemLowHydro,dem,1.558564204
electricity,h7666,highDemLowHydro,dem,1.541913991
electricity,h7667,highDemLowHydro,dem,1.590533877
electricity,h7668,highDemLowHydro,dem,1.649319269
electricity,h7669,highDemLowHydro,dem,1.802251693
electricity,h7670,highDemLowHydro,dem,1.812140895
electricity,h7671,highDemLowHydro,dem,1.812000967
electricity,h7672,highDemLowHydro,dem,1.815601898
electricity,h7673,highDemLowHydro,dem,1.811658347
electricity,h7674,highDemLowHydro,dem,1.809337151
electricity,h7675,highDemLowHydro,dem,1.809337151
electricity,h7676,highDemLowHydro,dem,1.860663719
electricity,h7677,highDemLowHydro,dem,1.901153746
electricity,h7678,highDemLowHydro,dem,1.903269577
electricity,h7679,highDemLowHydro,dem,1.941053982
electricity,h7680,highDemLowHydro,dem,1.978440137
electricity,h7681,highDemLowHydro,dem,1.966576115
electricity,h7682,highDemLowHydro,dem,1.900181949
electricity,h7683,highDemLowHydro,dem,1.859693505
electricity,h7684,highDemLowHydro,dem,1.700660381
electricity,h7685,highDemLowHydro,dem,1.583594146
electricity,h7686,highDemLowHydro,dem,1.546259836
electricity,h7687,highDemLowHydro,dem,1.531286555
electricity,h7688,highDemLowHydro,dem,1.534310813
electricity,h7689,highDemLowHydro,dem,1.558564204
electricity,h7690,highDemLowHydro,dem,1.543367049
electricity,h7691,highDemLowHydro,dem,1.590533877
electricity,h7692,highDemLowHydro,dem,1.641655977
electricity,h7693,highDemLowHydro,dem,1.798352468
electricity,h7694,highDemLowHydro,dem,1.812093671
electricity,h7695,highDemLowHydro,dem,1.825871615
electricity,h7696,highDemLowHydro,dem,1.831287742
electricity,h7697,highDemLowHydro,dem,1.827338528
electricity,h7698,highDemLowHydro,dem,1.853467795
electricity,h7699,highDemLowHydro,dem,1.867020929
electricity,h7700,highDemLowHydro,dem,1.91873885
electricity,h7701,highDemLowHydro,dem,1.912145271
electricity,h7702,highDemLowHydro,dem,1.914263133
electricity,h7703,highDemLowHydro,dem,1.91483856
electricity,h7704,highDemLowHydro,dem,1.905774393
electricity,h7705,highDemLowHydro,dem,1.899497129
electricity,h7706,highDemLowHydro,dem,1.872958324
electricity,h7707,highDemLowHydro,dem,1.91815516
electricity,h7708,highDemLowHydro,dem,1.740414563
electricity,h7709,highDemLowHydro,dem,1.65435453
electricity,h7710,highDemLowHydro,dem,1.624421896
electricity,h7711,highDemLowHydro,dem,1.624421896
electricity,h7712,highDemLowHydro,dem,1.647312861
electricity,h7713,highDemLowHydro,dem,1.760201058
electricity,h7714,highDemLowHydro,dem,1.833455785
electricity,h7715,highDemLowHydro,dem,2.032002059
electricity,h7716,highDemLowHydro,dem,2.181473608
electricity,h7717,highDemLowHydro,dem,2.283560795
electricity,h7718,highDemLowHydro,dem,2.281141753
electricity,h7719,highDemLowHydro,dem,2.332059399
electricity,h7720,highDemLowHydro,dem,2.339023082
electricity,h7721,highDemLowHydro,dem,2.358154732
electricity,h7722,highDemLowHydro,dem,2.367817183
electricity,h7723,highDemLowHydro,dem,2.358162931
electricity,h7724,highDemLowHydro,dem,2.359046889
electricity,h7725,highDemLowHydro,dem,2.338314126
electricity,h7726,highDemLowHydro,dem,2.318642642
electricity,h7727,highDemLowHydro,dem,2.310963997
electricity,h7728,highDemLowHydro,dem,2.273517781
electricity,h7729,highDemLowHydro,dem,2.23570547
electricity,h7730,highDemLowHydro,dem,2.212181391
electricity,h7731,highDemLowHydro,dem,1.976691981
electricity,h7732,highDemLowHydro,dem,1.80945816
electricity,h7733,highDemLowHydro,dem,1.690008987
electricity,h7734,highDemLowHydro,dem,1.653863368
electricity,h7735,highDemLowHydro,dem,1.646263764
electricity,h7736,highDemLowHydro,dem,1.676822565
electricity,h7737,highDemLowHydro,dem,1.783387005
electricity,h7738,highDemLowHydro,dem,1.851746137
electricity,h7739,highDemLowHydro,dem,2.033754865
electricity,h7740,highDemLowHydro,dem,2.180919409
electricity,h7741,highDemLowHydro,dem,2.274647795
electricity,h7742,highDemLowHydro,dem,2.270444822
electricity,h7743,highDemLowHydro,dem,2.272788333
electricity,h7744,highDemLowHydro,dem,2.276527737
electricity,h7745,highDemLowHydro,dem,2.276527737
electricity,h7746,highDemLowHydro,dem,2.276723353
electricity,h7747,highDemLowHydro,dem,2.274116581
electricity,h7748,highDemLowHydro,dem,2.27430854
electricity,h7749,highDemLowHydro,dem,2.290397721
electricity,h7750,highDemLowHydro,dem,2.290397721
electricity,h7751,highDemLowHydro,dem,2.301089063
electricity,h7752,highDemLowHydro,dem,2.26666757
electricity,h7753,highDemLowHydro,dem,2.222536304
electricity,h7754,highDemLowHydro,dem,2.12011565
electricity,h7755,highDemLowHydro,dem,1.90051266
electricity,h7756,highDemLowHydro,dem,1.744977133
electricity,h7757,highDemLowHydro,dem,1.66745741
electricity,h7758,highDemLowHydro,dem,1.646263764
electricity,h7759,highDemLowHydro,dem,1.646263764
electricity,h7760,highDemLowHydro,dem,1.676822565
electricity,h7761,highDemLowHydro,dem,1.777156448
electricity,h7762,highDemLowHydro,dem,1.850526335
electricity,h7763,highDemLowHydro,dem,2.031222309
electricity,h7764,highDemLowHydro,dem,2.179146068
electricity,h7765,highDemLowHydro,dem,2.274647795
electricity,h7766,highDemLowHydro,dem,2.272788333
electricity,h7767,highDemLowHydro,dem,2.280202037
electricity,h7768,highDemLowHydro,dem,2.284883443
electricity,h7769,highDemLowHydro,dem,2.284883443
electricity,h7770,highDemLowHydro,dem,2.282470814
electricity,h7771,highDemLowHydro,dem,2.282470814
electricity,h7772,highDemLowHydro,dem,2.282377193
electricity,h7773,highDemLowHydro,dem,2.297259818
electricity,h7774,highDemLowHydro,dem,2.297259818
electricity,h7775,highDemLowHydro,dem,2.302878565
electricity,h7776,highDemLowHydro,dem,2.26666757
electricity,h7777,highDemLowHydro,dem,2.222536304
electricity,h7778,highDemLowHydro,dem,2.13362031
electricity,h7779,highDemLowHydro,dem,1.91815516
electricity,h7780,highDemLowHydro,dem,1.744977133
electricity,h7781,highDemLowHydro,dem,1.65435453
electricity,h7782,highDemLowHydro,dem,1.624994779
electricity,h7783,highDemLowHydro,dem,1.628538118
electricity,h7784,highDemLowHydro,dem,1.64788708
electricity,h7785,highDemLowHydro,dem,1.764372665
electricity,h7786,highDemLowHydro,dem,1.83765581
electricity,h7787,highDemLowHydro,dem,2.031222309
electricity,h7788,highDemLowHydro,dem,2.180919409
electricity,h7789,highDemLowHydro,dem,2.275205895
electricity,h7790,highDemLowHydro,dem,2.272788333
electricity,h7791,highDemLowHydro,dem,2.277296933
electricity,h7792,highDemLowHydro,dem,2.281037573
electricity,h7793,highDemLowHydro,dem,2.281037573
electricity,h7794,highDemLowHydro,dem,2.282470814
electricity,h7795,highDemLowHydro,dem,2.282470814
electricity,h7796,highDemLowHydro,dem,2.282377193
electricity,h7797,highDemLowHydro,dem,2.297259818
electricity,h7798,highDemLowHydro,dem,2.295354966
electricity,h7799,highDemLowHydro,dem,2.301089063
electricity,h7800,highDemLowHydro,dem,2.26666757
electricity,h7801,highDemLowHydro,dem,2.222536304
electricity,h7802,highDemLowHydro,dem,2.119399419
electricity,h7803,highDemLowHydro,dem,1.896289003
electricity,h7804,highDemLowHydro,dem,1.730065989
electricity,h7805,highDemLowHydro,dem,1.650227493
electricity,h7806,highDemLowHydro,dem,1.624421896
electricity,h7807,highDemLowHydro,dem,1.624421896
electricity,h7808,highDemLowHydro,dem,1.647312861
electricity,h7809,highDemLowHydro,dem,1.760201058
electricity,h7810,highDemLowHydro,dem,1.833455785
electricity,h7811,highDemLowHydro,dem,2.013240338
electricity,h7812,highDemLowHydro,dem,2.175574341
electricity,h7813,highDemLowHydro,dem,2.27286197
electricity,h7814,highDemLowHydro,dem,2.272788333
electricity,h7815,highDemLowHydro,dem,2.274265982
electricity,h7816,highDemLowHydro,dem,2.303413918
electricity,h7817,highDemLowHydro,dem,2.313383133
electricity,h7818,highDemLowHydro,dem,2.318402828
electricity,h7819,highDemLowHydro,dem,2.315938921
electricity,h7820,highDemLowHydro,dem,2.316820221
electricity,h7821,highDemLowHydro,dem,2.331146221
electricity,h7822,highDemLowHydro,dem,2.318642642
electricity,h7823,highDemLowHydro,dem,2.310963997
electricity,h7824,highDemLowHydro,dem,2.273517781
electricity,h7825,highDemLowHydro,dem,2.227468786
electricity,h7826,highDemLowHydro,dem,2.141975407
electricity,h7827,highDemLowHydro,dem,1.891250285
electricity,h7828,highDemLowHydro,dem,1.716472854
electricity,h7829,highDemLowHydro,dem,1.592695552
electricity,h7830,highDemLowHydro,dem,1.546259836
electricity,h7831,highDemLowHydro,dem,1.531286555
electricity,h7832,highDemLowHydro,dem,1.534310813
electricity,h7833,highDemLowHydro,dem,1.558564204
electricity,h7834,highDemLowHydro,dem,1.541913991
electricity,h7835,highDemLowHydro,dem,1.606636719
electricity,h7836,highDemLowHydro,dem,1.649253755
electricity,h7837,highDemLowHydro,dem,1.798889138
electricity,h7838,highDemLowHydro,dem,1.811876297
electricity,h7839,highDemLowHydro,dem,1.834505095
electricity,h7840,highDemLowHydro,dem,1.883964986
electricity,h7841,highDemLowHydro,dem,1.879997045
electricity,h7842,highDemLowHydro,dem,1.90388694
electricity,h7843,highDemLowHydro,dem,1.90388694
electricity,h7844,highDemLowHydro,dem,1.932636579
electricity,h7845,highDemLowHydro,dem,1.959455736
electricity,h7846,highDemLowHydro,dem,1.953813914
electricity,h7847,highDemLowHydro,dem,1.913418229
electricity,h7848,highDemLowHydro,dem,1.904736269
electricity,h7849,highDemLowHydro,dem,1.914828149
electricity,h7850,highDemLowHydro,dem,1.953813474
electricity,h7851,highDemLowHydro,dem,1.931446234
electricity,h7852,highDemLowHydro,dem,1.767245135
electricity,h7853,highDemLowHydro,dem,1.617709636
electricity,h7854,highDemLowHydro,dem,1.572784832
electricity,h7855,highDemLowHydro,dem,1.540357923
electricity,h7856,highDemLowHydro,dem,1.537820434
electricity,h7857,highDemLowHydro,dem,1.562083001
electricity,h7858,highDemLowHydro,dem,1.545426502
electricity,h7859,highDemLowHydro,dem,1.6133473
electricity,h7860,highDemLowHydro,dem,1.652397755
electricity,h7861,highDemLowHydro,dem,1.804449547
electricity,h7862,highDemLowHydro,dem,1.831781493
electricity,h7863,highDemLowHydro,dem,1.9218328
electricity,h7864,highDemLowHydro,dem,1.9208861
electricity,h7865,highDemLowHydro,dem,1.916905291
electricity,h7866,highDemLowHydro,dem,1.967295844
electricity,h7867,highDemLowHydro,dem,1.958666271
electricity,h7868,highDemLowHydro,dem,1.974633359
electricity,h7869,highDemLowHydro,dem,2.000365242
electricity,h7870,highDemLowHydro,dem,1.986348163
electricity,h7871,highDemLowHydro,dem,1.962135422
electricity,h7872,highDemLowHydro,dem,1.953034245
electricity,h7873,highDemLowHydro,dem,1.928916883
electricity,h7874,highDemLowHydro,dem,1.999532877
electricity,h7875,highDemLowHydro,dem,2.146049626
electricity,h7876,highDemLowHydro,dem,1.884663791
electricity,h7877,highDemLowHydro,dem,1.744783646
electricity,h7878,highDemLowHydro,dem,1.688592939
electricity,h7879,highDemLowHydro,dem,1.674999775
electricity,h7880,highDemLowHydro,dem,1.688782069
electricity,h7881,highDemLowHydro,dem,1.790557954
electricity,h7882,highDemLowHydro,dem,1.863609607
electricity,h7883,highDemLowHydro,dem,2.082506823
electricity,h7884,highDemLowHydro,dem,2.217037305
electricity,h7885,highDemLowHydro,dem,2.312057746
electricity,h7886,highDemLowHydro,dem,2.319499282
electricity,h7887,highDemLowHydro,dem,2.382297636
electricity,h7888,highDemLowHydro,dem,2.409675394
electricity,h7889,highDemLowHydro,dem,2.409675394
electricity,h7890,highDemLowHydro,dem,2.367817183
electricity,h7891,highDemLowHydro,dem,2.315938921
electricity,h7892,highDemLowHydro,dem,2.304107487
electricity,h7893,highDemLowHydro,dem,2.316006432
electricity,h7894,highDemLowHydro,dem,2.304097203
electricity,h7895,highDemLowHydro,dem,2.310963997
electricity,h7896,highDemLowHydro,dem,2.276517775
electricity,h7897,highDemLowHydro,dem,2.23570547
electricity,h7898,highDemLowHydro,dem,2.212181391
electricity,h7899,highDemLowHydro,dem,1.988603905
electricity,h7900,highDemLowHydro,dem,1.820715118
electricity,h7901,highDemLowHydro,dem,1.700936722
electricity,h7902,highDemLowHydro,dem,1.664100066
electricity,h7903,highDemLowHydro,dem,1.646263764
electricity,h7904,highDemLowHydro,dem,1.666446879
electricity,h7905,highDemLowHydro,dem,1.775226707
electricity,h7906,highDemLowHydro,dem,1.848583534
electricity,h7907,highDemLowHydro,dem,2.028010532
electricity,h7908,highDemLowHydro,dem,2.177570732
electricity,h7909,highDemLowHydro,dem,2.27286197
electricity,h7910,highDemLowHydro,dem,2.270444822
electricity,h7911,highDemLowHydro,dem,2.272230331
electricity,h7912,highDemLowHydro,dem,2.275969583
electricity,h7913,highDemLowHydro,dem,2.276527737
electricity,h7914,highDemLowHydro,dem,2.273558525
electricity,h7915,highDemLowHydro,dem,2.273558525
electricity,h7916,highDemLowHydro,dem,2.27430854
electricity,h7917,highDemLowHydro,dem,2.290397721
electricity,h7918,highDemLowHydro,dem,2.290397721
electricity,h7919,highDemLowHydro,dem,2.301089063
electricity,h7920,highDemLowHydro,dem,2.26666757
electricity,h7921,highDemLowHydro,dem,2.222536304
electricity,h7922,highDemLowHydro,dem,2.12011565
electricity,h7923,highDemLowHydro,dem,1.896876849
electricity,h7924,highDemLowHydro,dem,1.730644917
electricity,h7925,highDemLowHydro,dem,1.650801882
electricity,h7926,highDemLowHydro,dem,1.624421896
electricity,h7927,highDemLowHydro,dem,1.624421896
electricity,h7928,highDemLowHydro,dem,1.647312861
electricity,h7929,highDemLowHydro,dem,1.760201058
electricity,h7930,highDemLowHydro,dem,1.833455785
electricity,h7931,highDemLowHydro,dem,2.012646627
electricity,h7932,highDemLowHydro,dem,2.165377534
electricity,h7933,highDemLowHydro,dem,2.27286197
electricity,h7934,highDemLowHydro,dem,2.270444822
electricity,h7935,highDemLowHydro,dem,2.272788333
electricity,h7936,highDemLowHydro,dem,2.281037573
electricity,h7937,highDemLowHydro,dem,2.284883443
electricity,h7938,highDemLowHydro,dem,2.282470814
electricity,h7939,highDemLowHydro,dem,2.282470814
electricity,h7940,highDemLowHydro,dem,2.27747354
electricity,h7941,highDemLowHydro,dem,2.290397721
electricity,h7942,highDemLowHydro,dem,2.290397721
electricity,h7943,highDemLowHydro,dem,2.306717535
electricity,h7944,highDemLowHydro,dem,2.268960044
electricity,h7945,highDemLowHydro,dem,2.221814419
electricity,h7946,highDemLowHydro,dem,2.119399419
electricity,h7947,highDemLowHydro,dem,1.896289003
electricity,h7948,highDemLowHydro,dem,1.730065989
electricity,h7949,highDemLowHydro,dem,1.650227493
electricity,h7950,highDemLowHydro,dem,1.624421896
electricity,h7951,highDemLowHydro,dem,1.624421896
electricity,h7952,highDemLowHydro,dem,1.647312861
electricity,h7953,highDemLowHydro,dem,1.760201058
electricity,h7954,highDemLowHydro,dem,1.833455785
electricity,h7955,highDemLowHydro,dem,2.013240338
electricity,h7956,highDemLowHydro,dem,2.169695408
electricity,h7957,highDemLowHydro,dem,2.27286197
electricity,h7958,highDemLowHydro,dem,2.270444822
electricity,h7959,highDemLowHydro,dem,2.281141753
electricity,h7960,highDemLowHydro,dem,2.284883443
electricity,h7961,highDemLowHydro,dem,2.278005791
electricity,h7962,highDemLowHydro,dem,2.303629274
electricity,h7963,highDemLowHydro,dem,2.295472254
electricity,h7964,highDemLowHydro,dem,2.296352253
electricity,h7965,highDemLowHydro,dem,2.318642642
electricity,h7966,highDemLowHydro,dem,2.318642642
electricity,h7967,highDemLowHydro,dem,2.310963997
electricity,h7968,highDemLowHydro,dem,2.273517781
electricity,h7969,highDemLowHydro,dem,2.227468786
electricity,h7970,highDemLowHydro,dem,2.158652822
electricity,h7971,highDemLowHydro,dem,1.937425772
electricity,h7972,highDemLowHydro,dem,1.783060363
electricity,h7973,highDemLowHydro,dem,1.67974583
electricity,h7974,highDemLowHydro,dem,1.628538118
electricity,h7975,highDemLowHydro,dem,1.624421896
electricity,h7976,highDemLowHydro,dem,1.647312861
electricity,h7977,highDemLowHydro,dem,1.760201058
electricity,h7978,highDemLowHydro,dem,1.833455785
electricity,h7979,highDemLowHydro,dem,2.032002059
electricity,h7980,highDemLowHydro,dem,2.180919409
electricity,h7981,highDemLowHydro,dem,2.277812875
electricity,h7982,highDemLowHydro,dem,2.275394851
electricity,h7983,highDemLowHydro,dem,2.281141753
electricity,h7984,highDemLowHydro,dem,2.274659566
electricity,h7985,highDemLowHydro,dem,2.278005791
electricity,h7986,highDemLowHydro,dem,2.277051499
electricity,h7987,highDemLowHydro,dem,2.277051499
electricity,h7988,highDemLowHydro,dem,2.277930315
electricity,h7989,highDemLowHydro,dem,2.290029671
electricity,h7990,highDemLowHydro,dem,2.300265008
electricity,h7991,highDemLowHydro,dem,2.301089063
electricity,h7992,highDemLowHydro,dem,2.26666757
electricity,h7993,highDemLowHydro,dem,2.222536304
electricity,h7994,highDemLowHydro,dem,2.12011565
